,characters,digits,lowercase,uppercase,user,user_group
2434,,124.0,25.0,26.0,f3900_35,hsf_7
2435,,121.0,23.0,24.0,f3670_40,hsf_7
2436,,96.0,18.0,20.0,f3944_02,hsf_7
2437,,121.0,21.0,25.0,f4052_33,hsf_7
2438,,126.0,25.0,26.0,f3775_12,hsf_7
2439,,130.0,26.0,26.0,f3771_15,hsf_7
2440,,115.0,26.0,26.0,f3671_04,hsf_7
2441,,122.0,25.0,27.0,f3927_00,hsf_7
2442,,122.0,20.0,26.0,f3788_14,hsf_7
2443,,125.0,20.0,26.0,f3874_15,hsf_7
2444,,126.0,25.0,25.0,f3750_00,hsf_7
2445,,118.0,25.0,24.0,f3923_00,hsf_7
2446,,123.0,26.0,25.0,f3966_01,hsf_7
2447,,77.0,,17.0,f3901_45,hsf_7
2448,,125.0,22.0,26.0,f3804_08,hsf_7
2449,,128.0,20.0,26.0,f4031_33,hsf_7
2450,,125.0,23.0,25.0,f3859_23,hsf_7
2451,,117.0,24.0,27.0,f3690_41,hsf_7
2452,,129.0,25.0,23.0,f3841_01,hsf_7
2453,,130.0,26.0,26.0,f3970_25,hsf_7
2454,,127.0,25.0,23.0,f4072_44,hsf_7
2455,,129.0,15.0,26.0,f3754_42,hsf_7
2456,,117.0,17.0,26.0,f3739_34,hsf_7
2457,,128.0,26.0,26.0,f4041_39,hsf_7
2458,,120.0,19.0,23.0,f4091_23,hsf_7
2459,,118.0,24.0,24.0,f3778_23,hsf_7
2460,,130.0,26.0,26.0,f3639_43,hsf_7
2461,,125.0,25.0,21.0,f3860_20,hsf_7
2462,,121.0,25.0,25.0,f3743_12,hsf_7
2463,,110.0,23.0,23.0,f3881_31,hsf_7
2464,,116.0,27.0,25.0,f3940_26,hsf_7
2465,,125.0,23.0,26.0,f3603_14,hsf_7
2466,,100.0,25.0,26.0,f4079_43,hsf_7
2467,,113.0,24.0,24.0,f3948_41,hsf_7
2468,,118.0,23.0,26.0,f3905_45,hsf_7
2469,,127.0,24.0,27.0,f3933_30,hsf_7
2470,,115.0,21.0,21.0,f4083_30,hsf_7
2471,,122.0,24.0,22.0,f4089_12,hsf_7
2472,,124.0,25.0,24.0,f3657_40,hsf_7
2473,,117.0,25.0,26.0,f3714_05,hsf_7
2474,,128.0,26.0,26.0,f3993_05,hsf_7
2475,,127.0,24.0,26.0,f4088_26,hsf_7
2476,,116.0,24.0,26.0,f3647_13,hsf_7
2477,,122.0,24.0,26.0,f3957_18,hsf_7
2478,,125.0,23.0,26.0,f3815_34,hsf_7
2479,,101.0,24.0,25.0,f4053_14,hsf_7
2480,,120.0,24.0,26.0,f3877_11,hsf_7
2481,,120.0,26.0,24.0,f3755_33,hsf_7
2482,,103.0,15.0,19.0,f3613_20,hsf_7
2483,,101.0,19.0,27.0,f3967_43,hsf_7
2484,,129.0,24.0,26.0,f4004_35,hsf_7
2485,,130.0,26.0,26.0,f3706_37,hsf_7
2486,,117.0,22.0,26.0,f3982_48,hsf_7
2487,,110.0,21.0,24.0,f4058_09,hsf_7
2488,,114.0,23.0,23.0,f3980_34,hsf_7
2489,,116.0,23.0,26.0,f3699_41,hsf_7
2490,,112.0,25.0,26.0,f3792_21,hsf_7
2491,,117.0,23.0,24.0,f3763_41,hsf_7
2492,,104.0,19.0,20.0,f4094_49,hsf_7
2493,,105.0,25.0,25.0,f3794_17,hsf_7
2494,,130.0,26.0,26.0,f3942_06,hsf_7
2495,,130.0,26.0,26.0,f4049_18,hsf_7
2496,,127.0,26.0,27.0,f3627_46,hsf_7
2497,,112.0,21.0,23.0,f3694_44,hsf_7
2498,,122.0,26.0,25.0,f4028_44,hsf_7
2499,,108.0,25.0,26.0,f3691_47,hsf_7
2500,,104.0,26.0,23.0,f3760_06,hsf_7
2501,,124.0,23.0,26.0,f3921_41,hsf_7
2502,,107.0,23.0,22.0,f3793_06,hsf_7
2503,,82.0,24.0,26.0,f3920_08,hsf_7
2504,,118.0,25.0,26.0,f4019_00,hsf_7
2505,,125.0,21.0,26.0,f3991_38,hsf_7
2506,,129.0,26.0,26.0,f3733_48,hsf_7
2507,,119.0,21.0,26.0,f4042_33,hsf_7
2508,,106.0,24.0,23.0,f3731_07,hsf_7
2509,,124.0,24.0,24.0,f3924_24,hsf_7
2510,,122.0,25.0,24.0,f4012_13,hsf_7
2511,,130.0,25.0,25.0,f3876_02,hsf_7
2512,,115.0,25.0,24.0,f3666_48,hsf_7
2513,,124.0,26.0,26.0,f3955_03,hsf_7
2514,,130.0,25.0,26.0,f3939_49,hsf_7
2515,,106.0,25.0,24.0,f4068_21,hsf_7
2516,,117.0,21.0,25.0,f3863_30,hsf_7
2517,,124.0,24.0,24.0,f3853_22,hsf_7
2518,,110.0,20.0,24.0,f3635_09,hsf_7
2519,,123.0,25.0,24.0,f3821_06,hsf_7
2520,,118.0,28.0,24.0,f3689_09,hsf_7
2521,,130.0,25.0,26.0,f3605_17,hsf_7
2522,,124.0,2.0,17.0,f4090_35,hsf_7
2523,,123.0,20.0,23.0,f4077_42,hsf_7
2524,,130.0,26.0,26.0,f3772_10,hsf_7
2525,,72.0,16.0,10.0,f3642_03,hsf_7
2526,,122.0,22.0,24.0,f3961_03,hsf_7
2527,,125.0,26.0,26.0,f3719_06,hsf_7
2528,,129.0,11.0,26.0,f3978_35,hsf_7
2529,,119.0,23.0,17.0,f3880_29,hsf_7
2530,,128.0,23.0,23.0,f3926_17,hsf_7
2531,,104.0,12.0,19.0,f3992_46,hsf_7
2532,,130.0,16.0,26.0,f3831_41,hsf_7
2533,,128.0,23.0,25.0,f3871_42,hsf_7
2534,,130.0,18.0,26.0,f3662_24,hsf_7
2535,,121.0,21.0,26.0,f3997_45,hsf_7
2536,,116.0,22.0,26.0,f3851_19,hsf_7
2537,,108.0,24.0,24.0,f4051_49,hsf_7
2538,,119.0,23.0,25.0,f3867_42,hsf_7
2539,,126.0,25.0,15.0,f4095_43,hsf_7
2540,,118.0,22.0,21.0,f3659_25,hsf_7
2541,,115.0,20.0,24.0,f3658_27,hsf_7
2542,,130.0,25.0,25.0,f3615_49,hsf_7
2543,,123.0,23.0,25.0,f3951_33,hsf_7
2544,,117.0,24.0,19.0,f4046_46,hsf_7
2545,,128.0,21.0,24.0,f4099_10,hsf_7
2546,,126.0,26.0,23.0,f3710_43,hsf_7
2547,,125.0,24.0,26.0,f3707_32,hsf_7
2548,,90.0,23.0,17.0,f3951_47,hsf_7
2549,,127.0,25.0,27.0,f3843_30,hsf_7
2550,,124.0,23.0,26.0,f3984_32,hsf_7
2551,,128.0,26.0,26.0,f3674_32,hsf_7
2552,,127.0,27.0,24.0,f3673_48,hsf_7
2553,,117.0,26.0,24.0,f4023_00,hsf_7
2554,,128.0,26.0,26.0,f3832_04,hsf_7
2555,,123.0,25.0,26.0,f3601_49,hsf_7
2556,,126.0,25.0,25.0,f4034_28,hsf_7
2557,,126.0,23.0,26.0,f3777_32,hsf_7
2558,,128.0,24.0,26.0,f3912_15,hsf_7
2559,,115.0,26.0,16.0,f4008_34,hsf_7
2560,,125.0,19.0,21.0,f4014_43,hsf_7
2561,,54.0,24.0,14.0,f3704_45,hsf_7
2562,,129.0,15.0,7.0,f3661_19,hsf_7
2563,,130.0,26.0,27.0,f3873_37,hsf_7
2564,,113.0,20.0,26.0,f3802_05,hsf_7
2565,,130.0,25.0,26.0,f3914_30,hsf_7
2566,,59.0,1.0,17.0,f4043_08,hsf_7
2567,,124.0,23.0,26.0,f3971_41,hsf_7
2568,,122.0,24.0,26.0,f3629_19,hsf_7
2569,,130.0,26.0,26.0,f3834_35,hsf_7
2570,,122.0,24.0,24.0,f3884_40,hsf_7
2571,,117.0,21.0,23.0,f4039_48,hsf_7
2572,,129.0,25.0,26.0,f3695_42,hsf_7
2573,,124.0,25.0,24.0,f3634_16,hsf_7
2574,,130.0,26.0,26.0,f3667_35,hsf_7
2575,,115.0,17.0,15.0,f3810_05,hsf_7
2576,,115.0,25.0,25.0,f4071_32,hsf_7
2577,,128.0,24.0,22.0,f3782_00,hsf_7
2578,,128.0,24.0,24.0,f3990_02,hsf_7
2579,,126.0,23.0,26.0,f3683_06,hsf_7
2580,,126.0,26.0,26.0,f3732_30,hsf_7
2581,,118.0,26.0,24.0,f3620_07,hsf_7
2582,,118.0,24.0,25.0,f3913_01,hsf_7
2583,,127.0,25.0,24.0,f4073_38,hsf_7
2584,,121.0,24.0,25.0,f3845_39,hsf_7
2585,,116.0,24.0,26.0,f3854_08,hsf_7
2586,,124.0,26.0,26.0,f3679_06,hsf_7
2587,,116.0,25.0,24.0,f4027_34,hsf_7
2588,,101.0,26.0,25.0,f3904_45,hsf_7
2589,,113.0,23.0,25.0,f3964_40,hsf_7
2590,,129.0,25.0,19.0,f4080_22,hsf_7
2591,,126.0,25.0,26.0,f3847_24,hsf_7
2592,,126.0,24.0,26.0,f3949_09,hsf_7
2593,,126.0,25.0,25.0,f3744_12,hsf_7
2594,,126.0,25.0,26.0,f3600_46,hsf_7
2595,,125.0,25.0,24.0,f3676_37,hsf_7
2596,,119.0,25.0,25.0,f3655_18,hsf_7
2597,,90.0,26.0,24.0,f3833_03,hsf_7
2598,,121.0,26.0,27.0,f3368_37,hsf_6
2599,,118.0,26.0,25.0,f3358_28,hsf_6
2600,,117.0,27.0,26.0,f3282_28,hsf_6
2601,,130.0,25.0,26.0,f3213_04,hsf_6
2602,,111.0,26.0,22.0,f3226_21,hsf_6
2603,,123.0,3.0,25.0,f3572_03,hsf_6
2604,,128.0,24.0,26.0,f3582_25,hsf_6
2605,,130.0,25.0,26.0,f3248_19,hsf_6
2606,,128.0,26.0,23.0,f3364_36,hsf_6
2607,,128.0,24.0,25.0,f3468_13,hsf_6
2608,,117.0,25.0,26.0,f3270_11,hsf_6
2609,,121.0,24.0,24.0,f3452_13,hsf_6
2610,,130.0,26.0,27.0,f3395_44,hsf_6
2611,,130.0,24.0,26.0,f3371_34,hsf_6
2612,,118.0,13.0,25.0,f3257_17,hsf_6
2613,,130.0,26.0,24.0,f3429_41,hsf_6
2614,,126.0,26.0,26.0,f3203_10,hsf_6
2615,,130.0,25.0,27.0,f3253_11,hsf_6
2616,,130.0,26.0,26.0,f3520_45,hsf_6
2617,,128.0,27.0,26.0,f3386_27,hsf_6
2618,,122.0,24.0,26.0,f3433_10,hsf_6
2619,,114.0,26.0,27.0,f3338_15,hsf_6
2620,,130.0,24.0,22.0,f3480_48,hsf_6
2621,,122.0,26.0,24.0,f3507_42,hsf_6
2622,,124.0,24.0,24.0,f3309_37,hsf_6
2623,,108.0,25.0,26.0,f3489_38,hsf_6
2624,,107.0,27.0,27.0,f3350_11,hsf_6
2625,,128.0,22.0,26.0,f3261_00,hsf_6
2626,,130.0,26.0,26.0,f3430_38,hsf_6
2627,,128.0,24.0,24.0,f3539_44,hsf_6
2628,,130.0,26.0,26.0,f3322_40,hsf_6
2629,,124.0,26.0,26.0,f3323_10,hsf_6
2630,,114.0,26.0,24.0,f3105_03,hsf_6
2631,,128.0,23.0,25.0,f3155_15,hsf_6
2632,,125.0,25.0,26.0,f3374_38,hsf_6
2633,,124.0,25.0,26.0,f3541_02,hsf_6
2634,,120.0,21.0,26.0,f3292_31,hsf_6
2635,,120.0,22.0,26.0,f3186_24,hsf_6
2636,,107.0,22.0,23.0,f3278_33,hsf_6
2637,,110.0,24.0,26.0,f3418_34,hsf_6
2638,,132.0,25.0,26.0,f3333_15,hsf_6
2639,,122.0,25.0,24.0,f3455_32,hsf_6
2640,,122.0,26.0,26.0,f3140_49,hsf_6
2641,,121.0,22.0,25.0,f3482_33,hsf_6
2642,,126.0,25.0,26.0,f3302_29,hsf_6
2643,,128.0,26.0,26.0,f3289_18,hsf_6
2644,,124.0,26.0,26.0,f3410_19,hsf_6
2645,,120.0,24.0,22.0,f3594_23,hsf_6
2646,,114.0,27.0,24.0,f3412_27,hsf_6
2647,,118.0,24.0,27.0,f3222_24,hsf_6
2648,,128.0,26.0,26.0,f3127_16,hsf_6
2649,,125.0,29.0,25.0,f3158_03,hsf_6
2650,,128.0,26.0,26.0,f3588_33,hsf_6
2651,,127.0,26.0,26.0,f3197_34,hsf_6
2652,,128.0,27.0,26.0,f3124_21,hsf_6
2653,,113.0,21.0,26.0,f3490_39,hsf_6
2654,,118.0,25.0,23.0,f3544_20,hsf_6
2655,,119.0,25.0,26.0,f3570_15,hsf_6
2656,,130.0,26.0,26.0,f3321_36,hsf_6
2657,,126.0,30.0,24.0,f3345_12,hsf_6
2658,,122.0,25.0,26.0,f3357_06,hsf_6
2659,,128.0,24.0,26.0,f3325_08,hsf_6
2660,,128.0,23.0,26.0,f3171_30,hsf_6
2661,,126.0,26.0,26.0,f3218_23,hsf_6
2662,,126.0,25.0,27.0,f3475_09,hsf_6
2663,,122.0,25.0,25.0,f3349_22,hsf_6
2664,,124.0,26.0,26.0,f3528_35,hsf_6
2665,,112.0,23.0,26.0,f3167_45,hsf_6
2666,,122.0,24.0,26.0,f3443_42,hsf_6
2667,,128.0,26.0,26.0,f3597_18,hsf_6
2668,,129.0,25.0,25.0,f3460_47,hsf_6
2669,,121.0,26.0,26.0,f3499_36,hsf_6
2670,,107.0,27.0,23.0,f3237_27,hsf_6
2671,,126.0,26.0,27.0,f3453_15,hsf_6
2672,,130.0,23.0,25.0,f3404_40,hsf_6
2673,,130.0,24.0,27.0,f3503_07,hsf_6
2674,,130.0,26.0,26.0,f3379_03,hsf_6
2675,,130.0,27.0,26.0,f3276_49,hsf_6
2676,,114.0,25.0,27.0,f3517_27,hsf_6
2677,,130.0,27.0,24.0,f3522_46,hsf_6
2678,,130.0,20.0,26.0,f3445_01,hsf_6
2679,,122.0,21.0,27.0,f3115_25,hsf_6
2680,,119.0,25.0,24.0,f3523_31,hsf_6
2681,,125.0,26.0,26.0,f3387_42,hsf_6
2682,,116.0,24.0,22.0,f3272_48,hsf_6
2683,,129.0,21.0,21.0,f3335_15,hsf_6
2684,,117.0,25.0,28.0,f3125_02,hsf_6
2685,,119.0,24.0,27.0,f3448_15,hsf_6
2686,,129.0,25.0,26.0,f3402_08,hsf_6
2687,,130.0,26.0,27.0,f3431_32,hsf_6
2688,,121.0,26.0,28.0,f3511_46,hsf_6
2689,,114.0,24.0,25.0,f3244_38,hsf_6
2690,,102.0,25.0,26.0,f3451_01,hsf_6
2691,,116.0,24.0,26.0,f3435_24,hsf_6
2692,,130.0,26.0,21.0,f3243_44,hsf_6
2693,,128.0,27.0,26.0,f3508_31,hsf_6
2694,,131.0,27.0,28.0,f3495_01,hsf_6
2695,,123.0,25.0,24.0,f3417_01,hsf_6
2696,,112.0,26.0,27.0,f3315_23,hsf_6
2697,,126.0,26.0,26.0,f3220_48,hsf_6
2698,,126.0,26.0,25.0,f3362_03,hsf_6
2699,,129.0,26.0,27.0,f3502_45,hsf_6
2700,,130.0,25.0,25.0,f3265_08,hsf_6
2701,,124.0,27.0,25.0,f3469_10,hsf_6
2702,,130.0,26.0,26.0,f3427_21,hsf_6
2703,,131.0,27.0,26.0,f3249_21,hsf_6
2704,,125.0,25.0,24.0,f3281_27,hsf_6
2705,,122.0,26.0,26.0,f3268_37,hsf_6
2706,,123.0,27.0,26.0,f3271_09,hsf_6
2707,,122.0,26.0,24.0,f3561_09,hsf_6
2708,,123.0,26.0,26.0,f3407_40,hsf_6
2709,,130.0,16.0,26.0,f3328_45,hsf_6
2710,,128.0,25.0,26.0,f3593_26,hsf_6
2711,,127.0,25.0,23.0,f3590_03,hsf_6
2712,,121.0,24.0,25.0,f3586_05,hsf_6
2713,,126.0,26.0,27.0,f3563_46,hsf_6
2714,,130.0,25.0,27.0,f3103_38,hsf_6
2715,,124.0,24.0,22.0,f3320_18,hsf_6
2716,,123.0,28.0,26.0,f3122_40,hsf_6
2717,,120.0,25.0,27.0,f3313_11,hsf_6
2718,,123.0,26.0,27.0,f3170_08,hsf_6
2719,,110.0,9.0,22.0,f3457_40,hsf_6
2720,,79.0,15.0,14.0,f3240_48,hsf_6
2721,,116.0,26.0,26.0,f3221_05,hsf_6
2722,,126.0,26.0,26.0,f3331_20,hsf_6
2723,,100.0,27.0,8.0,f3363_42,hsf_6
2724,,116.0,26.0,27.0,f3336_15,hsf_6
2725,,130.0,26.0,26.0,f3305_28,hsf_6
2726,,111.0,25.0,25.0,f3312_28,hsf_6
2727,,128.0,26.0,26.0,f3532_39,hsf_6
2728,,122.0,26.0,26.0,f3591_14,hsf_6
2729,,118.0,23.0,26.0,f3256_38,hsf_6
2730,,115.0,27.0,26.0,f3534_47,hsf_6
2731,,121.0,27.0,23.0,f3432_38,hsf_6
2732,,116.0,25.0,27.0,f3189_40,hsf_6
2733,,114.0,24.0,26.0,f3233_02,hsf_6
2734,,122.0,26.0,24.0,f3211_20,hsf_6
2735,,121.0,25.0,21.0,f3497_42,hsf_6
2736,,114.0,27.0,25.0,f3413_34,hsf_6
2737,,123.0,25.0,26.0,f3273_45,hsf_6
2738,,123.0,27.0,27.0,f3535_09,hsf_6
2739,,126.0,9.0,14.0,f3574_30,hsf_6
2740,,116.0,20.0,26.0,f3236_26,hsf_6
2741,,123.0,26.0,26.0,f3470_24,hsf_6
2742,,120.0,26.0,26.0,f3188_47,hsf_6
2743,,130.0,26.0,26.0,f3110_25,hsf_6
2744,,123.0,24.0,24.0,f3558_12,hsf_6
2745,,119.0,22.0,25.0,f3157_23,hsf_6
2746,,116.0,26.0,26.0,f3308_03,hsf_6
2747,,130.0,26.0,26.0,f3527_33,hsf_6
2748,,120.0,28.0,26.0,f3314_25,hsf_6
2749,,130.0,25.0,26.0,f3193_08,hsf_6
2750,,112.0,26.0,27.0,f3202_01,hsf_6
2751,,123.0,26.0,26.0,f3160_19,hsf_6
2752,,127.0,26.0,26.0,f3225_26,hsf_6
2753,,123.0,26.0,26.0,f3567_49,hsf_6
2754,,130.0,21.0,27.0,f3580_22,hsf_6
2755,,127.0,26.0,26.0,f3382_25,hsf_6
2756,,112.0,23.0,26.0,f3340_15,hsf_6
2757,,133.0,26.0,27.0,f3493_27,hsf_6
2758,,123.0,25.0,24.0,f3592_19,hsf_6
2759,,126.0,25.0,26.0,f3234_23,hsf_6
2760,,119.0,25.0,24.0,f3231_19,hsf_6
2761,,130.0,23.0,20.0,f3376_29,hsf_6
2762,,130.0,25.0,26.0,f3585_49,hsf_6
2763,,126.0,25.0,26.0,f3286_40,hsf_6
2764,,127.0,26.0,25.0,f3560_17,hsf_6
2765,,125.0,27.0,27.0,f3492_35,hsf_6
2766,,120.0,26.0,26.0,f3131_11,hsf_6
2767,,126.0,26.0,26.0,f3192_37,hsf_6
2768,,128.0,26.0,25.0,f3144_39,hsf_6
2769,,128.0,25.0,26.0,f3300_25,hsf_6
2770,,128.0,22.0,26.0,f3294_06,hsf_6
2771,,127.0,25.0,27.0,f3549_47,hsf_6
2772,,119.0,21.0,22.0,f3121_43,hsf_6
2773,,124.0,27.0,26.0,f3130_44,hsf_6
2774,,120.0,24.0,22.0,f3436_22,hsf_6
2775,,130.0,25.0,25.0,f3458_26,hsf_6
2776,,127.0,25.0,24.0,f3238_40,hsf_6
2777,,101.0,25.0,25.0,f3381_42,hsf_6
2778,,130.0,26.0,26.0,f3327_11,hsf_6
2779,,131.0,26.0,26.0,f3165_11,hsf_6
2780,,121.0,26.0,27.0,f3554_18,hsf_6
2781,,106.0,26.0,28.0,f3384_26,hsf_6
2782,,120.0,25.0,24.0,f3464_12,hsf_6
2783,,130.0,25.0,20.0,f3156_26,hsf_6
2784,,130.0,25.0,26.0,f3117_11,hsf_6
2785,,129.0,26.0,26.0,f3581_23,hsf_6
2786,,124.0,27.0,24.0,f3141_36,hsf_6
2787,,130.0,27.0,25.0,f3210_22,hsf_6
2788,,126.0,25.0,26.0,f3134_27,hsf_6
2789,,117.0,26.0,27.0,f3113_40,hsf_6
2790,,119.0,21.0,27.0,f3346_12,hsf_6
2791,,126.0,24.0,20.0,f3378_44,hsf_6
2792,,124.0,26.0,27.0,f3258_46,hsf_6
2793,,128.0,24.0,27.0,f3145_38,hsf_6
2794,,128.0,24.0,26.0,f3400_08,hsf_6
2795,,131.0,25.0,23.0,f3383_24,hsf_6
2796,,129.0,27.0,26.0,f3419_33,hsf_6
2797,,101.0,24.0,24.0,f3512_31,hsf_6
2798,,130.0,26.0,26.0,f3579_30,hsf_6
2799,,128.0,25.0,26.0,f3587_27,hsf_6
2800,,120.0,18.0,22.0,f3506_22,hsf_6
2801,,114.0,21.0,24.0,f3182_40,hsf_6
2802,,122.0,18.0,26.0,f3310_44,hsf_6
2803,,128.0,24.0,27.0,f3183_15,hsf_6
2804,,130.0,26.0,26.0,f3275_40,hsf_6
2805,,119.0,26.0,26.0,f3154_48,hsf_6
2806,,114.0,26.0,25.0,f3114_13,hsf_6
2807,,122.0,25.0,26.0,f3107_16,hsf_6
2808,,100.0,16.0,22.0,f3538_29,hsf_6
2809,,111.0,26.0,26.0,f3509_42,hsf_6
2810,,128.0,26.0,26.0,f3504_46,hsf_6
2811,,126.0,26.0,25.0,f3352_39,hsf_6
2812,,128.0,24.0,25.0,f3373_36,hsf_6
2813,,126.0,1.0,28.0,f3462_15,hsf_6
2814,,116.0,23.0,27.0,f3531_27,hsf_6
2815,,126.0,26.0,26.0,f3159_16,hsf_6
2816,,121.0,26.0,27.0,f3166_12,hsf_6
2817,,128.0,26.0,26.0,f3505_39,hsf_6
2818,,120.0,25.0,26.0,f3442_00,hsf_6
2819,,131.0,26.0,27.0,f3456_33,hsf_6
2820,,130.0,25.0,26.0,f3283_17,hsf_6
2821,,130.0,26.0,26.0,f3196_35,hsf_6
2822,,120.0,26.0,26.0,f3408_47,hsf_6
2823,,124.0,22.0,26.0,f3553_12,hsf_6
2824,,126.0,26.0,27.0,f3477_45,hsf_6
2825,,128.0,25.0,26.0,f3285_15,hsf_6
2826,,122.0,1.0,23.0,f3559_23,hsf_6
2827,,128.0,26.0,26.0,f3454_44,hsf_6
2828,,130.0,25.0,23.0,f3543_29,hsf_6
2829,,128.0,26.0,26.0,f3164_09,hsf_6
2830,,128.0,25.0,26.0,f3341_29,hsf_6
2831,,128.0,26.0,26.0,f3150_21,hsf_6
2832,,127.0,25.0,26.0,f3329_30,hsf_6
2833,,130.0,26.0,26.0,f3576_04,hsf_6
2834,,120.0,25.0,27.0,f3201_07,hsf_6
2835,,128.0,28.0,26.0,f3324_05,hsf_6
2836,,97.0,25.0,26.0,f3472_19,hsf_6
2837,,120.0,23.0,23.0,f3344_26,hsf_6
2838,,126.0,24.0,26.0,f3215_34,hsf_6
2839,,113.0,26.0,26.0,f3119_39,hsf_6
2840,,126.0,23.0,26.0,f3498_04,hsf_6
2841,,124.0,25.0,26.0,f3481_39,hsf_6
2842,,126.0,24.0,23.0,f3546_36,hsf_6
2843,,108.0,26.0,25.0,f3334_16,hsf_6
2844,,130.0,25.0,26.0,f3123_42,hsf_6
2845,,130.0,25.0,23.0,f3491_31,hsf_6
2846,,128.0,26.0,24.0,f3128_15,hsf_6
2847,,127.0,22.0,26.0,f3214_03,hsf_6
2848,,110.0,25.0,22.0,f3242_19,hsf_6
2849,,130.0,25.0,26.0,f3169_14,hsf_6
2850,,128.0,26.0,27.0,f3152_47,hsf_6
2851,,119.0,26.0,26.0,f3536_49,hsf_6
2852,,129.0,27.0,26.0,f3252_32,hsf_6
2853,,130.0,26.0,26.0,f3230_21,hsf_6
2854,,122.0,26.0,26.0,f3297_22,hsf_6
2855,,119.0,24.0,24.0,f3399_09,hsf_6
2856,,126.0,25.0,25.0,f3168_20,hsf_6
2857,,122.0,23.0,26.0,f3398_06,hsf_6
2858,,128.0,25.0,26.0,f3524_43,hsf_6
2859,,130.0,24.0,26.0,f3288_23,hsf_6
2860,,126.0,26.0,26.0,f3187_33,hsf_6
2861,,111.0,25.0,23.0,f3550_07,hsf_6
2862,,127.0,23.0,23.0,f3153_49,hsf_6
2863,,128.0,31.0,25.0,f3420_27,hsf_6
2864,,117.0,26.0,26.0,f3471_02,hsf_6
2865,,130.0,24.0,26.0,f3351_27,hsf_6
2866,,130.0,25.0,26.0,f3133_33,hsf_6
2867,,130.0,26.0,25.0,f3342_24,hsf_6
2868,,124.0,26.0,27.0,f3277_09,hsf_6
2869,,124.0,26.0,26.0,f3109_30,hsf_6
2870,,128.0,27.0,26.0,f3390_07,hsf_6
2871,,119.0,26.0,26.0,f3403_48,hsf_6
2872,,129.0,27.0,29.0,f3118_09,hsf_6
2873,,131.0,19.0,26.0,f3513_47,hsf_6
2874,,127.0,25.0,23.0,f3330_43,hsf_6
2875,,122.0,27.0,24.0,f3568_48,hsf_6
2876,,115.0,25.0,24.0,f3204_15,hsf_6
2877,,126.0,23.0,26.0,f3332_19,hsf_6
2878,,121.0,27.0,26.0,f3540_36,hsf_6
2879,,120.0,26.0,25.0,f3205_40,hsf_6
2880,,99.0,28.0,28.0,f3377_11,hsf_6
2881,,131.0,24.0,27.0,f3135_37,hsf_6
2882,,129.0,26.0,26.0,f3589_24,hsf_6
2883,,119.0,22.0,14.0,f3239_36,hsf_6
2884,,130.0,24.0,26.0,f3461_23,hsf_6
2885,,127.0,24.0,26.0,f3361_17,hsf_6
2886,,111.0,26.0,26.0,f3521_09,hsf_6
2887,,124.0,24.0,22.0,f3200_41,hsf_6
2888,,122.0,26.0,24.0,f3467_12,hsf_6
2889,,119.0,24.0,26.0,f3422_32,hsf_6
2890,,130.0,24.0,26.0,f3598_35,hsf_6
2891,,126.0,26.0,27.0,f3396_07,hsf_6
2892,,122.0,25.0,24.0,f3359_42,hsf_6
2893,,120.0,24.0,23.0,f3557_12,hsf_6
2894,,128.0,26.0,22.0,f3533_31,hsf_6
2895,,107.0,20.0,20.0,f3175_03,hsf_6
2896,,128.0,26.0,25.0,f3501_06,hsf_6
2897,,129.0,26.0,26.0,f3143_04,hsf_6
2898,,118.0,25.0,26.0,f3547_04,hsf_6
2899,,130.0,26.0,24.0,f3212_36,hsf_6
2900,,108.0,26.0,26.0,f3255_43,hsf_6
2901,,124.0,22.0,26.0,f3266_12,hsf_6
2902,,124.0,25.0,26.0,f3530_32,hsf_6
2903,,125.0,25.0,23.0,f3488_35,hsf_6
2904,,122.0,24.0,24.0,f3306_39,hsf_6
2905,,119.0,,25.0,f3409_20,hsf_6
2906,,126.0,26.0,25.0,f3514_20,hsf_6
2907,,130.0,28.0,13.0,f3389_44,hsf_6
2908,,130.0,26.0,26.0,f3552_12,hsf_6
2909,,130.0,26.0,27.0,f3583_09,hsf_6
2910,,119.0,24.0,26.0,f3348_00,hsf_6
2911,,124.0,26.0,25.0,f3564_08,hsf_6
2912,,107.0,22.0,24.0,f3426_23,hsf_6
2913,,115.0,23.0,26.0,f3224_05,hsf_6
2914,,116.0,26.0,25.0,f3104_25,hsf_6
2915,,128.0,24.0,26.0,f3126_20,hsf_6
2916,,126.0,23.0,21.0,f3185_38,hsf_6
2917,,128.0,26.0,23.0,f3138_46,hsf_6
2918,,122.0,25.0,24.0,f3584_47,hsf_6
2919,,120.0,22.0,26.0,f3487_02,hsf_6
2920,,109.0,12.0,19.0,f3223_18,hsf_6
2921,,130.0,25.0,24.0,f3163_24,hsf_6
2922,,128.0,26.0,26.0,f3217_28,hsf_6
2923,,126.0,26.0,25.0,f3486_00,hsf_6
2924,,128.0,26.0,26.0,f3147_41,hsf_6
2925,,124.0,25.0,26.0,f3516_45,hsf_6
2926,,130.0,26.0,27.0,f3304_23,hsf_6
2927,,128.0,25.0,26.0,f3137_47,hsf_6
2928,,122.0,22.0,25.0,f3425_47,hsf_6
2929,,130.0,26.0,26.0,f3392_06,hsf_6
2930,,127.0,26.0,26.0,f3259_15,hsf_6
2931,,126.0,25.0,26.0,f3241_49,hsf_6
2932,,111.0,26.0,27.0,f3112_45,hsf_6
